0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,1
78,0
79,0
80,2
81,2
82,2
83,0
84,2
85,1
86,1
87,0
88,1
89,2
90,2
91,1
92,0
93,1
94,1
95,0
96,0
97,2
98,1
99,0
100,1
101,0
102,2
103,0
104,1
105,1
106,2
107,1
108,0
109,0
110,0
111,0
112,1
113,2
114,2
115,1
116,2
117,2
118,1
119,0
120,0
121,1
122,0
123,2
124,1
125,0
126,2
127,0
128,0
129,0
130,0
131,1
132,0
133,2
134,1
135,0
136,1
137,0
138,0
139,0
140,1
141,2
142,0
143,2
144,2
145,0
146,2
147,0
148,1
149,0
150,1
151,0
152,2
153,1
154,0
155,1
156,0
157,0
158,1
159,1
160,2
161,1
162,1
163,1
164,2
165,2
166,0
167,2
168,1
169,0
170,0
171,2
172,2
173,0
174,0
175,2
176,2
177,2
178,0
179,0
180,0
181,0
182,0
183,0
184,2
185,2
186,0
187,2
188,2
189,2
190,2
191,1
192,2
193,1
194,1
195,2
196,1
197,0
198,1
199,0
200,0
201,2
202,0
203,0
204,0
205,2
206,2
207,1
208,2
209,1
210,0
211,1
212,0
213,0
214,0
215,2
216,0
217,2
218,0
219,0
220,2
221,2
222,2
223,2
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,2
258,0
259,0
260,1
261,0
262,0
263,0
264,0
265,0
266,2
267,0
268,0
269,1
270,0
271,1
272,0
273,2
274,1
275,2
276,1
277,2
278,2
279,2
280,2
281,2
282,0
283,2
284,0
