0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,2
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,2
80,0
81,0
82,0
83,2
84,0
85,0
86,1
87,0
88,0
89,0
90,0
91,1
92,1
93,0
94,1
95,1
96,1
97,1
98,0
99,0
100,0
101,2
102,1
103,1
104,1
105,0
106,2
107,0
108,0
109,0
110,0
111,0
112,0
113,1
114,0
115,0
116,1
117,0
118,2
119,0
120,2
121,2
122,2
123,0
124,0
125,2
126,1
127,0
128,0
129,1
130,2
131,0
132,0
133,1
134,2
135,0
136,0
137,2
138,0
139,2
140,2
141,0
142,0
143,2
144,2
145,2
146,0
147,2
148,0
149,2
150,0
151,0
152,0
153,0
154,1
155,0
156,1
157,2
158,1
159,0
160,1
161,0
162,2
163,0
164,0
165,0
166,0
167,0
168,1
169,2
170,2
171,2
172,1
173,0
174,1
175,1
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,2
199,1
200,2
201,0
202,2
203,0
204,2
205,2
206,1
207,0
208,0
209,1
210,0
211,0
212,0
213,1
214,0
215,0
216,2
217,0
218,2
219,0
