0,0
1,0
2,0
3,1
4,0
5,0
6,0
7,0
8,0
9,1
10,0
11,0
12,1
13,0
14,0
15,0
16,1
17,0
18,2
19,0
20,1
21,0
22,2
23,2
24,0
25,2
26,0
27,0
28,1
29,2
30,1
31,1
32,0
33,0
34,0
35,0
36,0
37,2
38,0
39,2
40,0
41,0
42,0
43,1
44,0
45,2
46,1
47,0
48,0
49,1
50,0
51,0
52,1
53,0
54,0
55,2
56,0
57,1
58,0
59,0
60,1
61,0
62,0
63,0
64,0
65,0
66,2
67,2
68,0
69,0
70,1
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,1
80,0
81,0
82,0
83,2
84,0
85,0
86,1
87,2
88,1
89,0
90,2
91,2
92,0
93,0
94,0
95,0
96,0
97,2
98,2
99,1
100,0
101,1
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,1
110,1
111,2
112,0
113,1
114,1
115,1
116,2
117,0
118,0
119,1
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,1
130,0
131,2
132,0
133,0
134,0
135,0
136,1
137,0
138,0
139,2
140,2
141,0
142,0
143,0
144,0
145,0
146,0
147,1
148,0
149,0
150,0
151,0
152,2
153,0
154,0
155,0
156,2
157,1
158,2
159,0
160,0
161,1
162,2
163,0
164,0
165,0
166,0
167,2
168,0
169,0
170,0
171,1
172,2
173,0
174,0
175,0
176,2
177,0
178,2
179,2
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,2
192,0
193,0
194,2
195,2
196,0
197,0
198,0
199,2
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,1
208,0
209,0
210,1
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,1
219,0
220,0
221,0
222,0
223,2
224,2
225,0
226,0
227,0
228,2
229,0
230,0
231,1
232,0
233,2
234,1
235,0
236,0
237,2
238,2
